Gr Liv Area,Gr Liv Area^2,Gr Liv Area^3,Overall Qual,Total Bsmt SF,Garage Area,Year Built,Mas Vnr Area,SalePrice
999.0,998001.0,997002999.0,5.0,925.0,308.0,1963.0,0.0,130000
1344.0,1806336.0,2427715584.0,5.0,624.0,513.0,1916.0,0.0,98000
968.0,937024.0,907039232.0,3.0,600.0,0.0,1910.0,0.0,37900
879.0,772641.0,679151439.0,5.0,830.0,180.0,1936.0,0.0,80000
1844.0,3400336.0,6270219584.0,6.0,1844.0,540.0,1969.0,312.0,223000
1406.0,1976836.0,2779431416.0,6.0,319.0,0.0,1920.0,0.0,89500
1215.0,1476225.0,1793613375.0,6.0,720.0,720.0,1940.0,0.0,141000
1258.0,1582564.0,1990865512.0,7.0,1246.0,462.0,2007.0,0.0,173500
1934.0,3740356.0,7233848504.0,5.0,1122.0,567.0,1977.0,157.0,185000
1223.0,1495729.0,1829276567.0,7.0,600.0,480.0,2005.0,0.0,147400
1575.0,2480625.0,3906984375.0,8.0,1603.0,732.0,2003.0,504.0,284000
1674.0,2802276.0,4691010024.0,7.0,814.0,663.0,2000.0,0.0,216000
1158.0,1340964.0,1552836312.0,6.0,1158.0,0.0,2004.0,0.0,143500
2630.0,6916900.0,18191447000.0,8.0,1470.0,696.0,1998.0,473.0,315000
1686.0,2842596.0,4792616856.0,7.0,891.0,462.0,2005.0,172.0,184000
1790.0,3204100.0,5735339000.0,6.0,732.0,484.0,1972.0,288.0,165150
1342.0,1800964.0,2416893688.0,6.0,739.0,240.0,1939.0,0.0,105000
2294.0,5262436.0,12072028184.0,6.0,741.0,658.0,1963.0,234.0,202500
1938.0,3755844.0,7278825672.0,5.0,942.0,240.0,1937.0,0.0,198000
1184.0,1401856.0,1659797504.0,5.0,658.0,0.0,1910.0,0.0,81000
1479.0,2187441.0,3235225239.0,7.0,725.0,484.0,1972.0,138.0,184000
1650.0,2722500.0,4492125000.0,6.0,926.0,468.0,1910.0,0.0,144100
1376.0,1893376.0,2605285376.0,5.0,768.0,240.0,1941.0,0.0,105000
1240.0,1537600.0,1906624000.0,7.0,1265.0,528.0,1985.0,0.0,174000
1242.0,1542564.0,1915864488.0,7.0,1242.0,528.0,1973.0,320.0,175500
2646.0,7001316.0,18525482136.0,7.0,1748.0,550.0,1974.0,145.0,260000
2048.0,4194304.0,8589934592.0,6.0,1958.0,776.0,1976.0,0.0,170000
1662.0,2762244.0,4590849528.0,7.0,1652.0,711.0,2006.0,0.0,291000
1696.0,2876416.0,4878401536.0,6.0,835.0,542.0,2003.0,0.0,188000
1657.0,2745649.0,4549540393.0,6.0,1657.0,484.0,1970.0,0.0,163500
1604.0,2572816.0,4126796864.0,6.0,926.0,470.0,1997.0,0.0,181000
1339.0,1792921.0,2400721219.0,7.0,1309.0,484.0,1990.0,54.0,180000
1217.0,1481089.0,1802485313.0,6.0,626.0,288.0,1980.0,0.0,120000
1037.0,1075369.0,1115157653.0,5.0,1037.0,431.0,1974.0,44.0,129000
1694.0,2869636.0,4861163384.0,8.0,1694.0,776.0,2008.0,72.0,245350
1986.0,3944196.0,7833173256.0,7.0,847.0,434.0,2003.0,196.0,213000
1846.0,3407716.0,6290643736.0,6.0,1040.0,315.0,1949.0,320.0,143000
1690.0,2856100.0,4826809000.0,7.0,560.0,624.0,1910.0,0.0,156500
1923.0,3697929.0,7111117467.0,7.0,750.0,564.0,1992.0,0.0,190000
1640.0,2689600.0,4410944000.0,6.0,1296.0,924.0,1954.0,72.0,224000
1803.0,3250809.0,5861208627.0,8.0,1679.0,482.0,1994.0,0.0,285000
1456.0,2119936.0,3086626816.0,6.0,728.0,400.0,2005.0,0.0,176000
1700.0,2890000.0,4913000000.0,5.0,1398.0,447.0,1959.0,0.0,165500
1584.0,2509056.0,3974344704.0,8.0,1574.0,594.0,2007.0,0.0,261329
1626.0,2643876.0,4298942376.0,7.0,764.0,474.0,2003.0,106.0,154000
1475.0,2175625.0,3209046875.0,5.0,550.0,336.0,1976.0,0.0,129500
1073.0,1151329.0,1235376017.0,5.0,1073.0,270.0,1967.0,340.0,120000
2799.0,7834401.0,21928488399.0,8.0,1286.0,704.0,1993.0,420.0,315000
2100.0,4410000.0,9261000000.0,8.0,918.0,786.0,2007.0,120.0,319500
1425.0,2030625.0,2893640625.0,6.0,1425.0,576.0,1964.0,272.0,180500
848.0,719104.0,609800192.0,6.0,848.0,420.0,2003.0,170.0,133000
1326.0,1758276.0,2331473976.0,6.0,1326.0,388.0,2005.0,0.0,203000
1995.0,3980025.0,7940149875.0,7.0,854.0,435.0,2002.0,0.0,219500
2140.0,4579600.0,9800344000.0,5.0,744.0,549.0,1965.0,0.0,177500
1930.0,3724900.0,7189057000.0,6.0,720.0,316.0,1927.0,0.0,149000
1529.0,2337841.0,3574558889.0,4.0,0.0,240.0,1945.0,0.0,98000
1200.0,1440000.0,1728000000.0,5.0,864.0,884.0,1965.0,166.0,146000
630.0,396900.0,250047000.0,4.0,630.0,0.0,1970.0,0.0,84500
1382.0,1909924.0,2639514968.0,7.0,673.0,490.0,2000.0,0.0,165000
1364.0,1860496.0,2537716544.0,7.0,1364.0,484.0,2005.0,240.0,185850
1344.0,1806336.0,2427715584.0,5.0,672.0,468.0,1920.0,0.0,147000
2200.0,4840000.0,10648000000.0,8.0,2200.0,685.0,2003.0,470.0,382500
1709.0,2920681.0,4991443829.0,9.0,1698.0,506.0,1999.0,60.0,328900
2559.0,6548481.0,16757562879.0,6.0,868.0,506.0,1989.0,232.0,209000
1232.0,1517824.0,1869959168.0,6.0,1232.0,516.0,1984.0,0.0,162500
1352.0,1827904.0,2471326208.0,6.0,663.0,299.0,1969.0,143.0,158000
912.0,831744.0,758550528.0,5.0,912.0,297.0,1958.0,0.0,120000
1355.0,1836025.0,2487813875.0,6.0,684.0,0.0,1914.0,0.0,127000
1784.0,3182656.0,5677858304.0,5.0,747.0,180.0,1914.0,0.0,138887
1004.0,1008016.0,1012048064.0,6.0,1004.0,480.0,1970.0,180.0,149000
1128.0,1272384.0,1435249152.0,4.0,698.0,528.0,1920.0,0.0,68400
1494.0,2232036.0,3334661784.0,6.0,1208.0,461.0,1974.0,250.0,169000
1361.0,1852321.0,2521008881.0,4.0,173.0,185.0,1895.0,0.0,89000
924.0,853776.0,788889024.0,5.0,924.0,420.0,1952.0,0.0,112500
1056.0,1115136.0,1177583616.0,5.0,1056.0,304.0,1968.0,0.0,142000
1501.0,2253001.0,3381754501.0,6.0,744.0,440.0,1999.0,342.0,176500
2332.0,5438224.0,12681938368.0,10.0,1682.0,846.0,2007.0,272.0,426000
960.0,921600.0,884736000.0,5.0,960.0,330.0,1955.0,0.0,122000
1892.0,3579664.0,6772724288.0,7.0,982.0,431.0,2000.0,647.0,226750
1660.0,2755600.0,4574296000.0,6.0,715.0,240.0,1934.0,0.0,188700
845.0,714025.0,603351125.0,4.0,845.0,360.0,1982.0,0.0,129500
1513.0,2289169.0,3463512697.0,5.0,939.0,180.0,1920.0,0.0,137500
1492.0,2226064.0,3321287488.0,7.0,738.0,440.0,2006.0,0.0,169985
2448.0,5992704.0,14670139392.0,7.0,1438.0,441.0,1962.0,0.0,277500
1319.0,1739761.0,2294744759.0,5.0,608.0,270.0,1953.0,0.0,123000
836.0,698896.0,584277056.0,7.0,836.0,308.0,1975.0,0.0,120000
704.0,495616.0,348913664.0,4.0,560.0,220.0,1946.0,0.0,88750
2256.0,5089536.0,11481993216.0,7.0,952.0,554.0,2000.0,0.0,236000
1059.0,1121481.0,1187648379.0,5.0,1059.0,286.0,1966.0,0.0,142500
1572.0,2471184.0,3884701248.0,6.0,806.0,373.0,1995.0,0.0,168000
2125.0,4515625.0,9595703125.0,7.0,1064.0,576.0,1996.0,0.0,279500
1326.0,1758276.0,2331473976.0,6.0,1326.0,427.0,2006.0,0.0,174190
1995.0,3980025.0,7940149875.0,7.0,930.0,610.0,1995.0,0.0,237000
1680.0,2822400.0,4741632000.0,6.0,886.0,474.0,1993.0,120.0,163000
1389.0,1929321.0,2679826869.0,5.0,1389.0,418.0,1974.0,0.0,170000
1191.0,1418481.0,1689410871.0,8.0,1191.0,531.0,1989.0,0.0,162500
1861.0,3463321.0,6445240381.0,8.0,1341.0,851.0,2007.0,156.0,257000
848.0,719104.0,609800192.0,6.0,848.0,420.0,2004.0,169.0,155900
1266.0,1602756.0,2029089096.0,7.0,1266.0,388.0,2007.0,16.0,185485
1285.0,1651225.0,2121824125.0,5.0,672.0,240.0,1948.0,0.0,127000
1639.0,2686321.0,4402880119.0,6.0,1064.0,240.0,1936.0,0.0,115000
990.0,980100.0,970299000.0,5.0,990.0,672.0,1994.0,0.0,145000
1633.0,2666689.0,4354703137.0,5.0,1027.0,240.0,1948.0,0.0,129000
1962.0,3849444.0,7552609128.0,4.0,888.0,572.0,1915.0,0.0,149500
1040.0,1081600.0,1124864000.0,3.0,0.0,400.0,1950.0,0.0,81400
1636.0,2676496.0,4378747456.0,8.0,1623.0,865.0,2006.0,208.0,255000
1317.0,1734489.0,2284322013.0,4.0,649.0,250.0,1920.0,0.0,40000
1005.0,1010025.0,1015075125.0,5.0,1005.0,319.0,1956.0,0.0,133500
1680.0,2822400.0,4741632000.0,6.0,880.0,540.0,1988.0,260.0,222000
2008.0,4032064.0,8096384512.0,5.0,896.0,230.0,1948.0,0.0,225000
1167.0,1361889.0,1589324463.0,6.0,1158.0,400.0,1992.0,106.0,173000
1150.0,1322500.0,1520875000.0,5.0,799.0,215.0,1942.0,0.0,128000
1362.0,1855044.0,2526569928.0,6.0,1362.0,460.0,2005.0,256.0,207000
2576.0,6635776.0,17093758976.0,8.0,1234.0,666.0,2006.0,466.0,361919
845.0,714025.0,603351125.0,5.0,845.0,264.0,1982.0,0.0,134500
1214.0,1473796.0,1789188344.0,3.0,672.0,936.0,1915.0,0.0,105000
1013.0,1026169.0,1039509197.0,6.0,992.0,160.0,1926.0,0.0,113000
1922.0,3694084.0,7100029448.0,7.0,0.0,672.0,2003.0,500.0,198500
914.0,835396.0,763551944.0,5.0,870.0,576.0,1996.0,0.0,148000
3086.0,9523396.0,29389200056.0,5.0,1598.0,0.0,1946.0,0.0,200500
1867.0,3485689.0,6507781363.0,5.0,1617.0,303.0,1955.0,0.0,190000
992.0,984064.0,976191488.0,4.0,530.0,297.0,1970.0,0.0,106500
1328.0,1763584.0,2342039552.0,5.0,768.0,308.0,1950.0,0.0,129500
1256.0,1577536.0,1981385216.0,5.0,1256.0,311.0,1959.0,0.0,159000
1482.0,2196324.0,3254952168.0,7.0,384.0,392.0,1992.0,170.0,163900
1523.0,2319529.0,3532642667.0,5.0,1067.0,295.0,1949.0,0.0,158000
1728.0,2985984.0,5159780352.0,5.0,1048.0,576.0,1956.0,70.0,177625
1218.0,1483524.0,1806932232.0,6.0,672.0,0.0,1971.0,236.0,91500
2944.0,8667136.0,25516048384.0,9.0,994.0,864.0,1977.0,1050.0,150000
2184.0,4769856.0,10417365504.0,9.0,1104.0,836.0,2008.0,154.0,335000
1040.0,1081600.0,1124864000.0,5.0,528.0,624.0,1936.0,0.0,123900
1100.0,1210000.0,1331000000.0,4.0,1100.0,312.0,1960.0,0.0,141000
952.0,906304.0,862801408.0,4.0,952.0,283.0,1956.0,0.0,135750
2501.0,6255001.0,15643757501.0,8.0,1242.0,751.0,1995.0,466.0,290000
1200.0,1440000.0,1728000000.0,7.0,600.0,480.0,2005.0,0.0,151000
2822.0,7963684.0,22473516248.0,9.0,1734.0,1020.0,2008.0,424.0,582933
693.0,480249.0,332812557.0,4.0,693.0,0.0,1941.0,0.0,52500
1287.0,1656369.0,2131746903.0,5.0,1063.0,576.0,1959.0,0.0,162000
1980.0,3920400.0,7762392000.0,9.0,1980.0,770.0,2004.0,66.0,315000
1555.0,2418025.0,3760028875.0,7.0,1373.0,660.0,2007.0,130.0,174000
1050.0,1102500.0,1157625000.0,5.0,1050.0,338.0,1956.0,0.0,128900
1501.0,2253001.0,3381754501.0,7.0,744.0,440.0,1999.0,360.0,179400
1902.0,3617604.0,6880682808.0,6.0,0.0,539.0,1978.0,0.0,112000
1730.0,2992900.0,5177717000.0,6.0,816.0,528.0,1992.0,0.0,171500
1654.0,2735716.0,4524874264.0,5.0,297.0,336.0,1930.0,0.0,137000
1034.0,1069156.0,1105507304.0,5.0,735.0,240.0,1940.0,0.0,109000
1252.0,1567504.0,1962515008.0,6.0,1602.0,564.0,1960.0,0.0,235000
694.0,481636.0,334255384.0,5.0,440.0,352.0,1913.0,0.0,90350
2122.0,4502884.0,9555119848.0,7.0,913.0,559.0,1996.0,132.0,220000
1707.0,2913849.0,4973940243.0,6.0,1140.0,479.0,1978.0,144.0,184000
1651.0,2725801.0,4500297451.0,6.0,1606.0,616.0,1986.0,132.0,184000
1584.0,2509056.0,3974344704.0,5.0,1584.0,792.0,1967.0,0.0,124000
666.0,443556.0,295408296.0,3.0,666.0,0.0,1946.0,0.0,64500
1045.0,1092025.0,1141166125.0,7.0,1045.0,528.0,1962.0,0.0,120000
981.0,962361.0,944076141.0,6.0,981.0,576.0,1971.0,0.0,143250
2480.0,6150400.0,15252992000.0,7.0,920.0,400.0,1940.0,0.0,205000
1027.0,1054729.0,1083206683.0,7.0,931.0,0.0,1920.0,0.0,120000
1405.0,1974025.0,2773505125.0,7.0,1405.0,478.0,2003.0,163.0,171750
1265.0,1600225.0,2024284625.0,5.0,1219.0,502.0,1965.0,0.0,179900
1576.0,2483776.0,3914430976.0,5.0,1042.0,225.0,1928.0,0.0,149000
1533.0,2350089.0,3602686437.0,7.0,1533.0,576.0,1975.0,0.0,280000
1939.0,3759721.0,7290099019.0,7.0,1054.0,555.0,1998.0,227.0,227000
1040.0,1081600.0,1124864000.0,6.0,1040.0,480.0,1967.0,0.0,163000
2276.0,5180176.0,11790080576.0,9.0,2271.0,1348.0,2008.0,554.0,475000
2084.0,4343056.0,9050928704.0,7.0,956.0,618.0,2004.0,0.0,233000
1299.0,1687401.0,2191933899.0,6.0,967.0,494.0,1954.0,0.0,150000
1133.0,1283689.0,1454419637.0,6.0,795.0,900.0,1950.0,0.0,128500
935.0,874225.0,817400375.0,5.0,742.0,308.0,1930.0,0.0,79500
1536.0,2359296.0,3623878656.0,6.0,768.0,400.0,2005.0,0.0,176000
1737.0,3017169.0,5240822553.0,7.0,851.0,578.0,2006.0,0.0,203160
990.0,980100.0,970299000.0,5.0,990.0,576.0,1995.0,0.0,156000
1391.0,1934881.0,2691419471.0,7.0,1391.0,530.0,2004.0,0.0,196000
1402.0,1965604.0,2755776808.0,7.0,1258.0,648.0,2006.0,72.0,194201
1668.0,2782224.0,4640749632.0,6.0,856.0,271.0,1950.0,0.0,140000
1647.0,2712609.0,4467667023.0,6.0,953.0,460.0,1999.0,0.0,175000
1402.0,1965604.0,2755776808.0,7.0,1402.0,625.0,2008.0,0.0,229800
1148.0,1317904.0,1512953792.0,5.0,1148.0,672.0,1959.0,0.0,132500
1045.0,1092025.0,1141166125.0,6.0,516.0,462.0,1980.0,0.0,123900
1668.0,2782224.0,4640749632.0,7.0,672.0,252.0,1945.0,0.0,108000
1262.0,1592644.0,2009916728.0,6.0,1262.0,572.0,2006.0,68.0,185000
1392.0,1937664.0,2697228288.0,6.0,1392.0,458.0,1957.0,387.0,166000
1592.0,2534464.0,4034866688.0,8.0,1556.0,484.0,1994.0,519.0,228000
1716.0,2944656.0,5053029696.0,6.0,858.0,490.0,1962.0,318.0,171000
969.0,938961.0,909853209.0,5.0,969.0,440.0,1975.0,0.0,122000
2002.0,4008004.0,8024024008.0,5.0,1001.0,871.0,1949.0,0.0,145000
1039.0,1079521.0,1121622319.0,4.0,405.0,281.0,1900.0,0.0,114000
1210.0,1464100.0,1771561000.0,5.0,0.0,616.0,1953.0,140.0,102900
1584.0,2509056.0,3974344704.0,5.0,1584.0,506.0,1967.0,0.0,119000
1314.0,1726596.0,2268747144.0,7.0,1314.0,626.0,2007.0,166.0,230000
2439.0,5948721.0,14508930519.0,8.0,1531.0,560.0,2001.0,256.0,275000
912.0,831744.0,758550528.0,5.0,912.0,352.0,1962.0,0.0,144000
1229.0,1510441.0,1856331989.0,4.0,1134.0,284.0,1956.0,0.0,135000
1567.0,2455489.0,3847751263.0,8.0,1520.0,648.0,2006.0,0.0,264561
2872.0,8248384.0,23689358848.0,6.0,1330.0,619.0,1977.0,424.0,272000
1437.0,2064969.0,2967360453.0,5.0,1437.0,528.0,1976.0,0.0,218000
1316.0,1731856.0,2279122496.0,5.0,750.0,576.0,1926.0,0.0,90000
1905.0,3629025.0,6913292625.0,9.0,1905.0,788.0,2006.0,302.0,320000
1839.0,3381921.0,6219352719.0,7.0,1195.0,486.0,1998.0,30.0,221000
1685.0,2839225.0,4784094125.0,8.0,1685.0,658.0,2006.0,298.0,253000
1280.0,1638400.0,2097152000.0,8.0,1280.0,506.0,1992.0,0.0,191500
955.0,912025.0,870983875.0,5.0,955.0,386.0,1966.0,0.0,127000
1546.0,2390116.0,3695119336.0,7.0,1546.0,796.0,2005.0,204.0,217000
1774.0,3147076.0,5582912824.0,4.0,1095.0,779.0,1900.0,0.0,87000
1556.0,2421136.0,3767287616.0,6.0,727.0,441.0,1968.0,0.0,154000
1682.0,2829124.0,4758586568.0,7.0,1304.0,530.0,1970.0,288.0,174000
1165.0,1357225.0,1581167125.0,6.0,1127.0,490.0,1966.0,183.0,174900
936.0,876096.0,820025856.0,3.0,216.0,0.0,1916.0,0.0,78000
883.0,779689.0,688465387.0,5.0,828.0,698.0,1992.0,0.0,149000
1309.0,1713481.0,2242946629.0,6.0,1040.0,484.0,1974.0,99.0,181000
988.0,976144.0,964430272.0,5.0,876.0,276.0,1950.0,0.0,119000
1456.0,2119936.0,3086626816.0,6.0,855.0,460.0,1975.0,0.0,143000
1422.0,2022084.0,2875403448.0,6.0,704.0,440.0,2005.0,0.0,173000
1298.0,1684804.0,2186875592.0,5.0,720.0,256.0,1941.0,0.0,122000
1656.0,2742336.0,4541308416.0,6.0,1080.0,528.0,1960.0,112.0,215000
1056.0,1115136.0,1177583616.0,4.0,1056.0,384.0,1966.0,0.0,107000
1040.0,1081600.0,1124864000.0,5.0,1040.0,499.0,1975.0,0.0,124000
894.0,799236.0,714516984.0,5.0,894.0,450.0,1967.0,0.0,130000
1217.0,1481089.0,1802485313.0,7.0,1188.0,497.0,1990.0,0.0,173000
1435.0,2059225.0,2954987875.0,5.0,910.0,308.0,1950.0,0.0,128250
2234.0,4990756.0,11149348904.0,8.0,1160.0,768.0,2000.0,322.0,300000
1242.0,1542564.0,1915864488.0,6.0,583.0,180.0,1935.0,0.0,105000
1573.0,2474329.0,3892119517.0,7.0,1573.0,544.0,2002.0,110.0,227000
1561.0,2436721.0,3803721481.0,9.0,1561.0,556.0,2005.0,246.0,277500
1452.0,2108304.0,3061257408.0,7.0,691.0,506.0,1999.0,218.0,156000
1630.0,2656900.0,4330747000.0,5.0,1073.0,649.0,1953.0,0.0,130000
1250.0,1562500.0,1953125000.0,5.0,686.0,280.0,1918.0,0.0,116000
1112.0,1236544.0,1375036928.0,5.0,631.0,480.0,1951.0,0.0,126000
1440.0,2073600.0,2985984000.0,4.0,1440.0,0.0,1977.0,0.0,150000
832.0,692224.0,575930368.0,2.0,678.0,780.0,1923.0,0.0,12789
2112.0,4460544.0,9420668928.0,6.0,952.0,576.0,1969.0,0.0,206900
948.0,898704.0,851971392.0,5.0,948.0,300.0,1968.0,0.0,108000
987.0,974169.0,961504803.0,6.0,483.0,288.0,1972.0,425.0,97000
1302.0,1695204.0,2207155608.0,6.0,1302.0,309.0,1964.0,108.0,158000
1569.0,2461761.0,3862503009.0,7.0,1386.0,660.0,2007.0,130.0,175900
1287.0,1656369.0,2131746903.0,6.0,957.0,541.0,1977.0,0.0,173000
2334.0,5447556.0,12714595704.0,9.0,1590.0,751.0,2009.0,162.0,376162
572.0,327184.0,187149248.0,4.0,572.0,200.0,1925.0,0.0,75000
985.0,970225.0,955671625.0,4.0,576.0,676.0,1920.0,0.0,105000
1573.0,2474329.0,3892119517.0,6.0,756.0,440.0,2000.0,216.0,177500
1686.0,2842596.0,4792616856.0,9.0,1686.0,899.0,2006.0,518.0,332200
1456.0,2119936.0,3086626816.0,6.0,855.0,440.0,1976.0,0.0,148500
2030.0,4120900.0,8365427000.0,6.0,848.0,551.0,1976.0,298.0,195000
2233.0,4986289.0,11134383337.0,5.0,0.0,579.0,1979.0,0.0,141000
1855.0,3441025.0,6383101375.0,6.0,528.0,512.0,1976.0,360.0,187000
1096.0,1201216.0,1316532736.0,6.0,572.0,0.0,1924.0,0.0,79000
808.0,652864.0,527514112.0,5.0,808.0,308.0,1958.0,0.0,112000
2492.0,6210064.0,15475479488.0,10.0,2492.0,949.0,2004.0,730.0,552000
1226.0,1503076.0,1842771176.0,8.0,1226.0,484.0,1978.0,0.0,170000
1822.0,3319684.0,6048464248.0,8.0,1822.0,678.0,2005.0,240.0,259000
1774.0,3147076.0,5582912824.0,5.0,552.0,384.0,1961.0,0.0,165000
1383.0,1912689.0,2645248887.0,4.0,0.0,498.0,1954.0,0.0,122000
1558.0,2427364.0,3781833112.0,5.0,864.0,440.0,1975.0,0.0,163000
605.0,366025.0,221445125.0,4.0,528.0,0.0,1920.0,0.0,86000
1298.0,1684804.0,2186875592.0,6.0,651.0,240.0,1921.0,0.0,146500
1392.0,1937664.0,2697228288.0,5.0,1392.0,528.0,1957.0,180.0,121500
1324.0,1752976.0,2320940224.0,8.0,1324.0,550.0,2006.0,176.0,254000
778.0,605284.0,470910952.0,5.0,740.0,924.0,1940.0,0.0,120500
1576.0,2483776.0,3914430976.0,7.0,1393.0,668.0,2004.0,24.0,219990
1729.0,2989441.0,5168743489.0,7.0,860.0,542.0,2002.0,214.0,200000
1694.0,2869636.0,4861163384.0,6.0,1181.0,576.0,1925.0,0.0,136500
1433.0,2053489.0,2942649737.0,7.0,1433.0,528.0,1987.0,177.0,270000
1432.0,2050624.0,2936493568.0,8.0,1422.0,492.0,2006.0,206.0,245000
1646.0,2709316.0,4459534136.0,7.0,918.0,240.0,1941.0,0.0,164000
1554.0,2414916.0,3752779464.0,8.0,1554.0,627.0,2006.0,108.0,209500
1378.0,1898884.0,2616662152.0,8.0,1378.0,540.0,2004.0,0.0,214000
1110.0,1232100.0,1367631000.0,5.0,1097.0,602.0,1978.0,104.0,165500
1221.0,1490841.0,1820316861.0,7.0,1221.0,400.0,2004.0,0.0,185000
1166.0,1359556.0,1585242296.0,7.0,856.0,400.0,2005.0,182.0,190000
2448.0,5992704.0,14670139392.0,8.0,1629.0,711.0,1994.0,528.0,402000
2098.0,4401604.0,9234565192.0,8.0,1030.0,878.0,2005.0,178.0,275500
1686.0,2842596.0,4792616856.0,6.0,1686.0,612.0,1980.0,157.0,207500
848.0,719104.0,609800192.0,6.0,848.0,420.0,2004.0,205.0,145000
1565.0,2449225.0,3833037125.0,6.0,1187.0,299.0,1965.0,0.0,185900
918.0,842724.0,773620632.0,6.0,918.0,264.0,1979.0,0.0,99500
1152.0,1327104.0,1528823808.0,6.0,912.0,412.0,1968.0,41.0,143450
1336.0,1784896.0,2384621056.0,5.0,1165.0,375.0,1953.0,56.0,157000
2538.0,6441444.0,16348384872.0,8.0,1325.0,933.0,1996.0,526.0,330000
1314.0,1726596.0,2268747144.0,6.0,1314.0,440.0,2006.0,0.0,176432
816.0,665856.0,543338496.0,4.0,816.0,288.0,1938.0,0.0,100000
912.0,831744.0,758550528.0,5.0,912.0,576.0,1965.0,300.0,147000
1252.0,1567504.0,1962515008.0,6.0,1032.0,288.0,1950.0,0.0,119000
1779.0,3164841.0,5630252139.0,5.0,1763.0,454.0,1955.0,0.0,170000
2715.0,7371225.0,20012875875.0,8.0,1142.0,831.0,1976.0,289.0,299800
2296.0,5271616.0,12103630336.0,10.0,1722.0,842.0,2008.0,420.0,451950
1481.0,2193361.0,3248367641.0,6.0,702.0,343.0,1994.0,0.0,174000
2073.0,4297329.0,8908363017.0,6.0,1542.0,500.0,1978.0,119.0,210000
1098.0,1205604.0,1323753192.0,7.0,531.0,216.0,1930.0,0.0,148500
1749.0,3059001.0,5350192749.0,7.0,842.0,515.0,1999.0,0.0,196000
1361.0,1852321.0,2521008881.0,7.0,1351.0,610.0,2007.0,0.0,193000
1491.0,2223081.0,3314613771.0,7.0,738.0,484.0,2006.0,0.0,168675
1872.0,3504384.0,6560206848.0,7.0,1845.0,604.0,1988.0,102.0,241500
725.0,525625.0,381078125.0,3.0,630.0,320.0,1890.0,0.0,78500
1614.0,2604996.0,4204463544.0,7.0,1614.0,576.0,2005.0,140.0,225000
2798.0,7828804.0,21904993592.0,9.0,1398.0,670.0,2005.0,600.0,457347
1039.0,1079521.0,1121622319.0,5.0,1039.0,504.0,1965.0,0.0,131500
1500.0,2250000.0,3375000000.0,6.0,750.0,564.0,2005.0,0.0,173900
1362.0,1855044.0,2526569928.0,6.0,611.0,502.0,1920.0,0.0,128000
1510.0,2280100.0,3442951000.0,4.0,755.0,296.0,1940.0,0.0,108000
2337.0,5461569.0,12763686753.0,5.0,662.0,560.0,1900.0,0.0,90000
1095.0,1199025.0,1312932375.0,6.0,588.0,264.0,1958.0,105.0,140000
864.0,746496.0,644972544.0,4.0,576.0,528.0,1950.0,0.0,105000
1756.0,3083536.0,5414689216.0,6.0,872.0,422.0,1996.0,42.0,204000
1266.0,1602756.0,2029089096.0,7.0,1266.0,388.0,2007.0,16.0,159895
1239.0,1535121.0,1902014919.0,8.0,1230.0,477.0,1995.0,0.0,217500
1652.0,2729104.0,4508479808.0,8.0,1600.0,482.0,2008.0,186.0,392500
864.0,746496.0,644972544.0,4.0,864.0,0.0,1971.0,0.0,115000
1335.0,1782225.0,2379270375.0,7.0,1335.0,575.0,2006.0,0.0,210400
912.0,831744.0,758550528.0,5.0,912.0,0.0,1964.0,0.0,124000
864.0,746496.0,644972544.0,5.0,864.0,440.0,1961.0,0.0,122000
1502.0,2256004.0,3388518008.0,7.0,1502.0,286.0,1998.0,239.0,330000
861.0,741321.0,638277381.0,4.0,861.0,539.0,1940.0,0.0,82500
1122.0,1258884.0,1412467848.0,5.0,924.0,528.0,1948.0,0.0,147000
1024.0,1048576.0,1073741824.0,6.0,1008.0,313.0,1956.0,244.0,157500
864.0,746496.0,644972544.0,5.0,864.0,720.0,1950.0,0.0,129000
1280.0,1638400.0,2097152000.0,8.0,1280.0,506.0,1992.0,0.0,180000
1456.0,2119936.0,3086626816.0,7.0,728.0,400.0,2007.0,16.0,177594
816.0,665856.0,543338496.0,5.0,816.0,308.0,1957.0,0.0,129900
1220.0,1488400.0,1815848000.0,6.0,1625.0,944.0,1971.0,176.0,170000
1142.0,1304164.0,1489355288.0,6.0,1142.0,0.0,2005.0,0.0,139500
1387.0,1923769.0,2668267603.0,5.0,811.0,256.0,1954.0,0.0,93000
1164.0,1354896.0,1577098944.0,7.0,1164.0,528.0,1969.0,168.0,140000
1073.0,1151329.0,1235376017.0,7.0,1073.0,246.0,2004.0,0.0,157000
1125.0,1265625.0,1423828125.0,5.0,1125.0,430.0,2006.0,0.0,155000
1266.0,1602756.0,2029089096.0,6.0,630.0,283.0,1980.0,0.0,128000
1458.0,2125764.0,3099363912.0,6.0,729.0,440.0,1999.0,1129.0,176000
1629.0,2653641.0,4322781189.0,5.0,928.0,482.0,1997.0,0.0,189900
1422.0,2022084.0,2875403448.0,5.0,925.0,576.0,1970.0,0.0,155000
1308.0,1710864.0,2237810112.0,5.0,880.0,400.0,1915.0,0.0,120000
1411.0,1990921.0,2809189531.0,5.0,1204.0,310.0,1955.0,0.0,130000
1324.0,1752976.0,2320940224.0,5.0,741.0,180.0,1930.0,0.0,110000
1200.0,1440000.0,1728000000.0,4.0,1200.0,850.0,1964.0,98.0,173000
